service_date,route,direction,stop_id,events,otp,delay_med
2025-05-17,32A,inbound,410000008326,8,0.75,2.5083333333333333
2025-05-17,32A,inbound,410000008477,1,0.0,-12.65
2025-05-17,32A,inbound,410000008992,3,0.6666666666666666,1.8666666666666667
2025-05-17,32A,outbound,410000009251,9,0.3333333333333333,1.5
2025-05-17,34,outbound,077072574C,1,1.0,-0.8
2025-05-17,34,outbound,079073001U,23,0.21739130434782608,-3.45
2025-05-17,35,outbound,077072001X,17,0.23529411764705882,-2.35
2025-05-17,35,outbound,077072584A,1,0.0,-30.0
2025-05-17,36,inbound,075071202B,1,0.0,-9.116666666666667
2025-05-17,36,inbound,075071243A,33,0.15151515151515152,-4.183333333333334
2025-05-17,36,inbound,075071288E,9,0.2222222222222222,-4.533333333333333
2025-05-17,36,inbound,410000008248,52,0.3269230769230769,-1.0333333333333332
2025-05-17,36,outbound,079073001P,40,0.25,-4.616666666666667
2025-05-17,36,outbound,41000008NC69,51,0.19607843137254902,-4.133333333333334
2025-05-17,36A,inbound,075071288E,4,0.75,1.4583333333333333
2025-05-17,36A,outbound,077072002S,1,0.0,-4.65
2025-05-17,36A,outbound,077072872A,1,0.0,-10.016666666666667
2025-05-17,36A,outbound,079073001P,2,0.5,-5.266666666666667
2025-05-17,37,inbound,077072835C,20,0.25,-2.216666666666667
2025-05-17,37,inbound,3100Z264671,25,0.28,-3.55
2025-05-17,37,outbound,079073001P,19,0.15789473684210525,-5.5
2025-05-17,37,outbound,410000007134,26,0.34615384615384615,-1.3916666666666666
2025-05-17,38,inbound,077072530A,29,0.41379310344827586,-0.9833333333333333
2025-05-17,38,inbound,410000009238,23,0.08695652173913043,-7.6
2025-05-17,38,inbound,410000009356,32,0.1875,-3.6833333333333336
2025-05-17,38,inbound,41000008NC95,1,1.0,0.5
2025-05-17,38,inbound,4100009FLEES,6,0.5,-0.5249999999999999
2025-05-17,38,outbound,079073001P,25,0.28,-2.6333333333333333
2025-05-17,38,outbound,410000007134,54,0.2962962962962963,-2.841666666666667
2025-05-17,38,outbound,4100009FLEBS,5,0.0,-1.6
2025-05-17,38A,outbound,410000008064,1,1.0,-0.6666666666666666
2025-05-17,39,inbound,079073001B,55,0.14545454545454545,-5.85
2025-05-17,39,inbound,410000015627,58,0.22413793103448276,-4.541666666666666
2025-05-17,39,outbound,079073190A,56,0.26785714285714285,-3.15
2025-05-17,39,outbound,410000007181,58,0.1724137931034483,-6.5
2025-05-17,3A,inbound,075071311A,10,0.4,-2.3666666666666667
2025-05-17,3A,outbound,075071352B,10,0.6,-0.4916666666666667
2025-05-17,4,inbound,410000029206,50,0.26,-3.958333333333333
2025-05-17,4,outbound,410000017173,1,0.0,-7.816666666666666
2025-05-17,4,outbound,410000023800,4,0.5,-0.8499999999999999
2025-05-17,4,outbound,410000024224,47,0.3191489361702128,-2.55
2025-05-17,4,outbound,410000024S13,1,1.0,1.6666666666666667
2025-05-17,4,outbound,41000042SSIG,45,0.26666666666666666,-3.5833333333333335
2025-05-17,40,inbound,41000010WALC,64,0.15625,-4.341666666666667
2025-05-17,40,outbound,410000007141,64,0.265625,-2.775
2025-05-17,49,outbound,41000008REGA,5,0.0,-4.25
2025-05-17,49,outbound,4100008ELDJS,11,0.45454545454545453,-2.0833333333333335
2025-05-17,516,inbound,410000017115,8,0.5,-1.0583333333333333
2025-05-17,516,outbound,41000042SSIA,8,0.375,0.033333333333333326
2025-05-17,52,inbound,077072549B,45,0.7555555555555555,1.35
2025-05-17,52,outbound,077072002R,43,0.20930232558139536,-3.3
2025-05-17,57,outbound,077072002R,20,0.2,-5.875
2025-05-17,58,outbound,077072001U,3,0.0,-4.45
2025-05-17,58,outbound,077072002R,30,0.16666666666666666,-3.783333333333333
2025-05-17,59,inbound,075071047B,13,0.15384615384615385,-10.816666666666666
2025-05-17,59,inbound,077072001D,2,0.0,-7.233333333333333
2025-05-17,59,inbound,077072835C,44,0.06818181818181818,-5.316666666666666
2025-05-17,59,inbound,13003428H,1,0.0,-4.333333333333333
2025-05-17,59,outbound,077072001T,4,0.0,-2.325
2025-05-17,59,outbound,077072002R,1,0.0,-29.666666666666668
2025-05-17,59,outbound,079073001S,42,0.14285714285714285,-4.525
2025-05-17,59,outbound,13005528K,12,0.08333333333333333,-8.116666666666667
2025-05-17,6,inbound,075071034A,4,0.75,1.4500000000000002
2025-05-17,6,inbound,075071088B,49,0.12244897959183673,-5.8
2025-05-17,6,inbound,075071291A,7,0.5714285714285714,-0.38333333333333336
2025-05-17,6,inbound,07605712,11,0.18181818181818182,-4.316666666666666
2025-05-17,6,inbound,07605721,15,0.26666666666666666,-7.3
2025-05-17,6,inbound,077072621B,1,1.0,-0.05
2025-05-17,6,inbound,410000013509,1,0.0,-27.8
2025-05-17,6,inbound,41000014METD,11,0.36363636363636365,-3.6333333333333333
2025-05-17,6,outbound,075071025A,3,0.3333333333333333,-3.3
2025-05-17,6,outbound,075071227A,53,0.16981132075471697,-6.0
2025-05-17,6,outbound,07605531,4,1.0,1.5666666666666667
2025-05-17,6,outbound,077072001D,13,0.15384615384615385,-4.55
2025-05-17,6,outbound,410000008078,1,1.0,0.95
2025-05-17,6,outbound,410000009220,12,0.16666666666666666,-2.3833333333333333
2025-05-17,61,outbound,077072001E,37,0.35135135135135137,-1.4833333333333334
2025-05-17,62,inbound,410000007042,32,0.125,-9.491666666666667
2025-05-17,62,inbound,410000007120,19,0.3157894736842105,-1.8166666666666667
2025-05-17,62,outbound,410000003932,4,0.5,0.44999999999999996
2025-05-17,62,outbound,410000003KLA,49,0.1836734693877551,-5.633333333333334
2025-05-17,63,inbound,410000007900,47,0.3191489361702128,-2.65
2025-05-17,63,outbound,410000003932,1,0.0,5.616666666666666
2025-05-17,63,outbound,410000003KLA,48,0.08333333333333333,-4.7
2025-05-17,68,inbound,077072835C,1,0.0,-30.0
2025-05-17,68,outbound,077072847A,1,1.0,1.9
2025-05-17,685,inbound,3100Y705639,6,0.5,-2.0166666666666666
2025-05-17,685,inbound,3100Y93963D,6,0.16666666666666666,-2.666666666666667
2025-05-17,685,inbound,410000008045,1,0.0,-6.133333333333334
2025-05-17,685,inbound,4100008ELDAS,6,0.0,-11.066666666666666
2025-05-17,685,outbound,090033101564,6,0.0,-20.59166666666667
2025-05-17,685,outbound,3100Y704639,6,0.3333333333333333,-2.0583333333333336
2025-05-17,685,outbound,3100Y93963B,7,0.0,-4.416666666666667
2025-05-17,6A,outbound,07605712,10,0.2,-3.3833333333333333
2025-05-17,6B,outbound,07605712,4,0.0,-1.9083333333333332
2025-05-17,7,inbound,075071080B,4,0.5,-0.6916666666666667
2025-05-17,7,inbound,075071088D,56,0.17857142857142858,-6.383333333333333
2025-05-17,7,inbound,075071288G,4,0.25,-1.2833333333333332
2025-05-17,7,inbound,410000013509,1,0.0,-2.1166666666666667
2025-05-17,7,inbound,410000042C09,1,1.0,-0.2
2025-05-17,7,inbound,41000014METD,15,0.06666666666666667,-3.433333333333333
2025-05-17,7,inbound,41000042SSIC,44,0.3409090909090909,-2.1083333333333334
2025-05-17,7,outbound,075071209A,59,0.288135593220339,-2.1666666666666665
2025-05-17,7,outbound,410000008078,2,1.0,3.2416666666666667
2025-05-17,7,outbound,410000009220,14,0.35714285714285715,-3.0
2025-05-17,71,inbound,410000007120,16,0.5,-0.8333333333333333
2025-05-17,71,outbound,410000008090,1,1.0,-0.8
2025-05-17,71,outbound,41000008NC50,15,0.2,-2.2666666666666666
2025-05-17,72,inbound,410000007142,30,0.5333333333333333,-0.33333333333333337
2025-05-17,72,outbound,410000008090,2,0.5,-0.5583333333333333
2025-05-17,72,outbound,41000008NC50,27,0.4074074074074074,-2.783333333333333
2025-05-17,787,inbound,410000001004,3,0.0,-6.483333333333333
2025-05-17,787,outbound,41000008NC18,4,0.0,-6.708333333333333
2025-05-17,8,inbound,410000024S05,1,0.0,-20.1
2025-05-17,8,inbound,410000060058,27,0.2222222222222222,-2.3833333333333333
2025-05-17,8,outbound,410000017065,2,0.5,0.2749999999999999
2025-05-17,8,outbound,410000024S14,21,0.47619047619047616,-1.85
2025-05-17,8,outbound,410000025319,5,0.8,-0.7166666666666667
2025-05-17,8,outbound,410000042104,1,1.0,4.683333333333334
2025-05-17,8,outbound,41000042SSIB,46,0.3695652173913043,-2.0083333333333333
2025-05-17,87,outbound,41000008NC50,11,0.2727272727272727,-2.8
2025-05-17,99,outbound,410000024445,1,0.0,-6.983333333333333
2025-05-17,99,outbound,410000030029,3,0.3333333333333333,-3.3
2025-05-17,E1,inbound,41000042SSID,27,0.1111111111111111,-4.016666666666667
2025-05-17,E1,outbound,410000024S17,27,0.1111111111111111,-4.45
2025-05-17,E2,inbound,41000042SSID,29,0.20689655172413793,-4.816666666666666
2025-05-17,E2,outbound,410000024S17,29,0.27586206896551724,-3.5166666666666666
2025-05-17,E6,inbound,41000042SSID,26,0.0,-4.508333333333333
2025-05-17,E6,outbound,410000024S17,27,0.3333333333333333,-2.8333333333333335
2025-05-17,LS1,outbound,410000014902,16,0.125,-7.208333333333334
2025-05-17,LS2,outbound,410000015227,7,0.14285714285714285,7.8
2025-05-17,RP1,outbound,079073001O,14,0.35714285714285715,-2.3083333333333336
2025-05-17,X20,outbound,410000016926,2,0.5,5.575
2025-05-17,X20,outbound,41000042SSIP,14,0.21428571428571427,-2.8666666666666667
2025-05-17,X24,inbound,41000008NC41,22,0.22727272727272727,-2.875
2025-05-17,X24,outbound,410000024S22,22,0.36363636363636365,-0.7166666666666667
2025-05-17,X34,outbound,410000017022,3,0.3333333333333333,-1.85
2025-05-17,X34,outbound,41000008NC41,19,0.10526315789473684,-5.666666666666667
2025-05-17,X40,inbound,077072761A,13,0.23076923076923078,-1.15
2025-05-17,X40,outbound,077072001X,12,0.08333333333333333,-6.925
2025-05-17,X41,inbound,077072872A,8,0.5,-2.4833333333333334
2025-05-17,X41,outbound,077072001X,9,0.0,-5.816666666666666
2025-05-17,X47,outbound,410000008066,4,0.25,1.1083333333333334
2025-05-17,X47,outbound,4100008ELDJS,48,0.10416666666666667,-5.566666666666666
2025-05-17,X63,outbound,410000003932,2,0.5,4.066666666666666
2025-05-17,X63,outbound,41000008NC27,22,0.045454545454545456,-4.875
2025-05-17,X77,outbound,4100008ELDHS,5,0.2,-3.183333333333333
2025-05-17,X78,outbound,4100008ELDHS,22,0.13636363636363635,-4.7333333333333325
2025-05-17,X82,outbound,410000008045,2,0.0,-4.241666666666666
2025-05-17,X82,outbound,4100008ELDAS,29,0.1724137931034483,-2.8666666666666667
2025-05-17,X87,outbound,410000007156,3,0.0,-3.65
2025-05-17,X87,outbound,4100008ELDHS,35,0.14285714285714285,-3.9833333333333334
2025-05-17,X88,outbound,4100008ELDHS,38,0.15789473684210525,-3.7
2025-05-18,1,inbound,075071142A,12,0.25,-2.3583333333333334
2025-05-18,1,inbound,079073001T,8,0.0,-9.016666666666666
2025-05-18,1,inbound,410000009923,59,0.3050847457627119,-3.3833333333333333
2025-05-18,1,outbound,075071293A,20,0.1,-4.433333333333334
2025-05-18,1,outbound,410000008281,58,0.29310344827586204,-2.2333333333333334
2025-05-18,1,outbound,41000042SSIG,7,0.0,-3.7
2025-05-18,10,inbound,079073272A,11,0.8181818181818182,0.9166666666666666
2025-05-18,10,inbound,410000008408,16,0.25,0.9166666666666666
2025-05-18,10,inbound,410000030027,28,0.8214285714285714,2.1166666666666667
2025-05-18,10,outbound,079073001M,11,0.0,-8.516666666666667
2025-05-18,10,outbound,410000007177,18,0.2222222222222222,-4.583333333333334
2025-05-18,10,outbound,410000024371,26,0.34615384615384615,-1.6
2025-05-18,10,outbound,410000024S05,2,0.0,-12.916666666666666
2025-05-18,10,outbound,41000042SSIA,23,0.391304347826087,-2.1333333333333333
2025-05-18,101,inbound,078074055A,3,0.0,-21.85
2025-05-18,101,outbound,079073001C,3,0.6666666666666666,-0.18333333333333332
2025-05-18,11,inbound,410000008408,29,0.3103448275862069,-1.45
2025-05-18,11,inbound,410000017114,1,0.0,-1.2
2025-05-18,11,inbound,410000030024,28,0.5357142857142857,-0.6583333333333333
2025-05-18,11,inbound,41000010JARB,21,0.23809523809523808,-3.183333333333333
2025-05-18,11,inbound,4100008NC105,1,0.0,-4.15
2025-05-18,11,outbound,410000007142,29,0.3793103448275862,1.1333333333333333
2025-05-18,11,outbound,410000024387,28,0.32142857142857145,-3.6
2025-05-18,11,outbound,410000024S05,1,0.0,-1.35
2025-05-18,12,inbound,079073245B,34,0.8529411764705882,0.7833333333333334
2025-05-18,12,inbound,410000015543,5,0.0,-4.35
2025-05-18,12,inbound,410000017196,14,0.5714285714285714,-0.725
2025-05-18,12,inbound,41000010WALC,33,0.42424242424242425,-1.3
2025-05-18,12,outbound,079073001N,36,0.1111111111111111,-5.416666666666666
2025-05-18,12,outbound,410000008446,38,0.47368421052631576,0.175
2025-05-18,12,outbound,41000042SSIP,15,0.13333333333333333,-4.333333333333333
2025-05-18,13,inbound,077072488A,10,0.4,-3.0
2025-05-18,13,inbound,410000024S05,1,1.0,3.783333333333333
2025-05-18,13,inbound,410000024S20,1,0.0,-13.316666666666666
2025-05-18,13,inbound,410000029206,34,0.35294117647058826,-1.3583333333333334
2025-05-18,13,outbound,079073245B,9,0.0,-9.666666666666666
2025-05-18,13,outbound,410000023816,33,0.3939393939393939,-0.1
2025-05-18,13,outbound,410000024S13,2,0.0,-6.050000000000001
2025-05-18,14,inbound,079073246A,14,0.6428571428571429,1.1083333333333334
2025-05-18,14,outbound,079073001M,14,0.35714285714285715,-3.3333333333333335
2025-05-18,16,inbound,410000024564,37,0.2702702702702703,-3.4
2025-05-18,16,inbound,410000024S05,1,0.0,-16.1
2025-05-18,16,inbound,410000024S21,2,0.5,-3.4833333333333334
2025-05-18,16,outbound,410000024170,35,0.14285714285714285,-4.283333333333333
2025-05-18,16,outbound,410000024229,1,0.0,-3.9166666666666665
2025-05-18,16,outbound,410000024S14,2,0.5,-2.025
2025-05-18,18,inbound,410000015543,23,0.6086956521739131,0.9333333333333333
2025-05-18,18,outbound,41000042SSIL,26,0.0,-7.583333333333333
2025-05-18,18,outbound,4100009FLEDS,24,0.5416666666666666,-0.5666666666666667
2025-05-18,2,outbound,410000017173,1,0.0,-12.116666666666667
2025-05-18,2,outbound,41000042SSIH,5,0.2,-3.0833333333333335
2025-05-18,20,inbound,410000024549,46,0.6304347826086957,-0.25
2025-05-18,20,outbound,410000024S22,46,0.08695652173913043,-5.6
2025-05-18,22,inbound,410000007049,33,0.0,-8.5
2025-05-18,22,inbound,410000007168,1,0.0,-3.85
2025-05-18,22,inbound,410000013510,1,0.0,-5.383333333333334
2025-05-18,22,inbound,410000015B01,1,0.0,-1.8833333333333333
2025-05-18,22,outbound,410000009333,1,0.0,-1.0666666666666667
2025-05-18,22,outbound,410000010003,1,0.0,-4.833333333333333
2025-05-18,22,outbound,410000010341,33,0.18181818181818182,-2.5
2025-05-18,23,inbound,410000029116,30,0.5333333333333333,0.16666666666666666
2025-05-18,23,outbound,410000017207,14,0.5714285714285714,-0.45
2025-05-18,23,outbound,410000018013,14,0.07142857142857142,-5.666666666666667
2025-05-18,23,outbound,410000024S12,2,0.0,-15.083333333333334
2025-05-18,3,inbound,410000024S20,10,0.1,-6.841666666666667
2025-05-18,3,inbound,410000029106,34,0.20588235294117646,-3.525
2025-05-18,3,outbound,410000023800,34,0.4411764705882353,-1.1
2025-05-18,3,outbound,41000042SSIH,25,0.2,-3.7666666666666666
2025-05-18,30,inbound,410000008393,31,0.16129032258064516,-1.4
2025-05-18,30,inbound,410000016105,9,0.6666666666666666,0.36666666666666664
2025-05-18,30,inbound,410000016926,2,0.5,4.675
2025-05-18,30,inbound,4100008NC105,2,0.5,-0.3416666666666667
2025-05-18,30,outbound,410000007134,13,0.23076923076923078,1.5833333333333333
2025-05-18,30,outbound,410000008171,1,1.0,0.48333333333333334
2025-05-18,30,outbound,410000008247,18,0.6111111111111112,1.0833333333333333
2025-05-18,30,outbound,41000042SSIE,12,0.3333333333333333,-3.7333333333333334
2025-05-18,31,inbound,410000008384,27,0.25925925925925924,-3.0833333333333335
2025-05-18,31,outbound,410000007134,16,0.1875,-8.625
2025-05-18,31,outbound,410000008247,13,0.38461538461538464,2.3333333333333335
2025-05-18,32A,inbound,410000008326,11,0.7272727272727273,1.9833333333333334
2025-05-18,32A,outbound,410000009251,9,0.7777777777777778,0.9333333333333333
2025-05-18,34,outbound,077072574C,1,1.0,3.4833333333333334
2025-05-18,34,outbound,079073001U,7,0.14285714285714285,-11.683333333333334
2025-05-18,35,outbound,077072001X,8,0.0,-5.266666666666667
2025-05-18,35,outbound,077072584A,1,0.0,-24.3
2025-05-18,36,inbound,075071243A,18,0.6111111111111112,2.75
2025-05-18,36,inbound,075071288E,10,0.2,-3.125
2025-05-18,36,inbound,410000008248,30,0.3333333333333333,0.7083333333333333
2025-05-18,36,outbound,079073001P,27,0.18518518518518517,-2.966666666666667
2025-05-18,36,outbound,41000008NC69,31,0.22580645161290322,-1.5
2025-05-18,36A,inbound,075071243A,2,0.0,-4.316666666666666
2025-05-18,36A,inbound,075071288E,3,0.3333333333333333,-3.7666666666666666
2025-05-18,36A,inbound,077072872A,1,1.0,2.566666666666667
2025-05-18,36A,outbound,077072002S,1,0.0,-2.216666666666667
2025-05-18,36A,outbound,077072872A,1,0.0,-20.05
2025-05-18,36A,outbound,079073001P,3,0.0,-11.783333333333333
2025-05-18,37,inbound,077072835C,17,0.23529411764705882,-1.8
2025-05-18,37,inbound,3100Z264671,15,0.5333333333333333,0.4166666666666667
2025-05-18,37,outbound,077072002S,1,0.0,-18.45
2025-05-18,37,outbound,079073001P,18,0.2777777777777778,-2.916666666666667
2025-05-18,37,outbound,410000007134,15,0.26666666666666666,-2.8833333333333333
2025-05-18,38,inbound,077072530A,15,0.13333333333333333,-5.216666666666667
2025-05-18,38,inbound,410000009238,12,0.0,-8.975000000000001
2025-05-18,38,inbound,410000009356,31,0.22580645161290322,-2.3666666666666667
2025-05-18,38,inbound,4100009FLEES,4,0.25,-2.025
2025-05-18,38,outbound,079073001P,13,0.07692307692307693,-3.2333333333333334
2025-05-18,38,outbound,410000007134,33,0.24242424242424243,-2.433333333333333
2025-05-18,38,outbound,4100009FLEBS,16,0.125,-6.041666666666666
2025-05-18,39,inbound,079073001B,30,0.3,-4.783333333333333
2025-05-18,39,inbound,410000015627,36,0.027777777777777776,-10.991666666666667
2025-05-18,39,outbound,079073190A,31,0.7096774193548387,0.6833333333333333
2025-05-18,39,outbound,410000007181,35,0.6,-0.18333333333333332
2025-05-18,4,inbound,410000024S21,3,0.3333333333333333,2.85
2025-05-18,4,inbound,410000029206,36,0.25,-3.9333333333333336
2025-05-18,4,outbound,410000023800,2,0.0,-0.7249999999999996
2025-05-18,4,outbound,410000023816,1,0.0,-1.9
2025-05-18,4,outbound,410000024224,34,0.4117647058823529,-0.18333333333333332
2025-05-18,4,outbound,41000042SSIG,26,0.19230769230769232,-4.633333333333333
2025-05-18,40,inbound,41000008NC25,2,0.5,-0.95
2025-05-18,40,inbound,41000010WALC,42,0.21428571428571427,-4.808333333333334
2025-05-18,40,outbound,410000007141,44,0.2727272727272727,-1.3916666666666666
2025-05-18,52,inbound,077072549B,31,0.8064516129032258,1.1
2025-05-18,52,outbound,077072002R,29,0.5172413793103449,-0.5
2025-05-18,58,outbound,077072001U,4,0.25,-3.175
2025-05-18,58,outbound,077072002R,26,0.5384615384615384,1.7083333333333335
2025-05-18,59,inbound,077072001D,7,0.14285714285714285,-4.533333333333333
2025-05-18,59,inbound,077072835C,14,0.2857142857142857,-2.741666666666667
2025-05-18,59,outbound,077072001T,5,0.4,-1.5
2025-05-18,59,outbound,077072002R,2,0.0,-6.050000000000001
2025-05-18,59,outbound,079073001S,15,0.06666666666666667,-4.716666666666667
2025-05-18,6,inbound,075071034A,3,0.3333333333333333,-1.2833333333333334
2025-05-18,6,inbound,075071088A,1,1.0,1.4666666666666666
2025-05-18,6,inbound,075071088B,20,0.0,-5.666666666666667
2025-05-18,6,inbound,075071291A,8,0.25,-1.8583333333333334
2025-05-18,6,inbound,07605721,4,0.25,6.708333333333333
2025-05-18,6,inbound,410000013509,1,1.0,-0.6833333333333333
2025-05-18,6,inbound,41000014METD,6,0.0,-3.1166666666666667
2025-05-18,6,outbound,075071227A,31,0.12903225806451613,-3.25
2025-05-18,6,outbound,07605531,5,0.2,8.05
2025-05-18,6,outbound,410000008078,1,1.0,0.7
2025-05-18,6,outbound,410000009220,6,0.16666666666666666,-3.408333333333333
2025-05-18,61,outbound,077072001E,22,0.13636363636363635,-4.558333333333334
2025-05-18,62,inbound,410000007042,33,0.15151515151515152,-9.666666666666666
2025-05-18,62,inbound,410000007120,3,0.3333333333333333,-2.0166666666666666
2025-05-18,62,outbound,410000003KLA,34,0.14705882352941177,-5.0
2025-05-18,63,inbound,410000007900,31,0.5161290322580645,-0.4
2025-05-18,63,inbound,41000008NC27,1,0.0,-7.683333333333334
2025-05-18,63,outbound,410000003932,1,0.0,-1.0333333333333334
2025-05-18,63,outbound,410000003KLA,33,0.06060606060606061,-6.7
2025-05-18,685,inbound,3100Y705639,6,0.0,-1.4083333333333332
2025-05-18,685,inbound,3100Y93963D,6,0.0,-4.825
2025-05-18,685,inbound,4100008ELDAS,7,0.0,-4.066666666666666
2025-05-18,685,outbound,090033101564,6,0.0,-6.05
2025-05-18,685,outbound,3100Y704639,6,0.16666666666666666,-2.725
2025-05-18,685,outbound,3100Y93963B,8,0.0,-4.366666666666667
2025-05-18,6B,inbound,07605721,9,0.1111111111111111,-1.6333333333333333
2025-05-18,6B,outbound,07605712,14,0.42857142857142855,2.5166666666666666
2025-05-18,6B,outbound,077072001D,9,0.0,-2.3833333333333333
2025-05-18,7,inbound,075071080B,1,0.0,-4.7
2025-05-18,7,inbound,075071088D,29,0.034482758620689655,-7.033333333333333
2025-05-18,7,inbound,075071288G,8,0.0,-3.45
2025-05-18,7,inbound,41000014METD,8,0.25,-3.466666666666667
2025-05-18,7,inbound,41000042SSIC,30,0.13333333333333333,-3.841666666666667
2025-05-18,7,outbound,075071209A,30,0.03333333333333333,-4.333333333333334
2025-05-18,7,outbound,410000008078,1,1.0,-0.43333333333333335
2025-05-18,7,outbound,410000009220,8,0.375,-5.408333333333333
2025-05-18,71,inbound,410000007120,15,0.2,-1.7166666666666666
2025-05-18,71,outbound,41000008NC50,15,0.13333333333333333,-3.533333333333333
2025-05-18,72,inbound,410000007142,18,0.4444444444444444,-1.3666666666666667
2025-05-18,72,outbound,410000008090,1,0.0,-1.8
2025-05-18,72,outbound,41000008NC50,16,0.125,-4.683333333333334
2025-05-18,787,inbound,410000001004,3,0.0,-4.566666666666666
2025-05-18,787,outbound,41000008NC18,4,0.0,-10.916666666666668
2025-05-18,8,inbound,410000060058,14,0.14285714285714285,-4.216666666666667
2025-05-18,8,outbound,410000017065,5,0.6,-0.7833333333333333
2025-05-18,8,outbound,410000025319,14,0.2857142857142857,-1.2833333333333332
2025-05-18,8,outbound,41000042SSIB,26,0.34615384615384615,-2.2
2025-05-18,CC1,inbound,410000060776,20,0.2,-1.0416666666666667
2025-05-18,CC1,outbound,4100009FLEAS,20,0.25,-0.45
2025-05-18,CC2,inbound,410000060776,16,0.0,-11.183333333333334
2025-05-18,CC2,outbound,410000002930,14,0.14285714285714285,-7.041666666666666
2025-05-18,X20,outbound,410000016926,3,0.3333333333333333,4.866666666666666
2025-05-18,X20,outbound,41000042SSIP,14,0.21428571428571427,-2.2416666666666667
2025-05-18,X24,inbound,41000008NC41,8,0.25,-3.3916666666666666
2025-05-18,X24,outbound,410000024S22,8,0.625,0.1416666666666667
2025-05-18,X34,outbound,410000017022,2,0.5,-0.025000000000000133
2025-05-18,X34,outbound,41000008NC41,8,0.125,-5.35
2025-05-18,X47,outbound,410000008066,2,0.5,-1.325
2025-05-18,X47,outbound,4100008ELDJS,41,0.07317073170731707,-4.633333333333334
2025-05-18,X78,outbound,4100008ELDHS,14,0.21428571428571427,-2.8166666666666664
2025-05-18,X82,outbound,410000008045,2,0.5,-0.575
2025-05-18,X82,outbound,4100008ELDAS,22,0.13636363636363635,-3.275
2025-05-18,X87,outbound,410000007156,2,0.0,-3.2583333333333337
2025-05-18,X87,outbound,4100008ELDHS,16,0.0,-8.208333333333334
2025-05-18,X88,outbound,4100008ELDHS,25,0.08,-5.016666666666667
